BCCvolume_pa_min_value,BCCefflatcnt_min_value,GSestBCClatcnt_min_value,AtomicVolume_arithmetic_average,GSestFCClatcnt_min_value,GSvolume_pa_min_value,HeatVaporization_arithmetic_average,IsSimpleCubic_composition_average,CovalentRadius_min_value,HeatVaporization_composition_average,GSenergy_pa_composition_average,IsNonmetal_composition_average,AtomicVolume_difference,CovalentRadii_min_value,BoilingT_arithmetic_average,AtomicVolume_composition_average,IonicRadii_difference,n_ws^third_arithmetic_average,IonicRadii_min_value,phi_difference,IsChalcogen_composition_average,GSbandgap_composition_average,GSbandgap_arithmetic_average,ThermalExpansionCoefficient_min_value,ThermalExpansionCoefficient_difference,Density_composition_average,phi_arithmetic_average,HeatVaporization_difference,SpecificHeatCapacity_arithmetic_average,IsMetal_composition_average,AtomicRadii_composition_average,MiracleRadius_min_value,IsPnictide_composition_average,ThermalExpansionCoefficient_composition_average,HeatFusion_arithmetic_average,BCCfermi_difference,ElectricalConductivity_min_value,Number_min_value,AtomicNumber_min_value,BCCvolume_padiff_composition_average,IonizationEnergy_arithmetic_average,phi_composition_average,IsHexagonal_composition_average,MiracleRadius_difference,HeatCapacityMolar_min_value,CovalentRadius_composition_average,MeltingT_arithmetic_average,GSenergy_pa_arithmetic_average,target
35.36,8.270734499,4.414518159,67.64990465680481,5.561944354,43.015,45.05,0.0,139.0,45.05,-1.23436872125,,49.98209437634181,1.33,709.15,67.64990465680481,,0.3,1.61,,,0.531,,87.0,,3236.0,,,0.254,0.5,1.905,,,,4.975,4.40234889,,,,,,,,,,,,,69.58577352968891
6.11,4.606669594,2.429779429,6211.659464278962,3.061330249,7.1725,230.0703,0.6,66.0,172.28654,-5.254754029251,,18584.89939922412,0.73,2066.7,11161.055975981448,,0.97,0.23,,,0.4572,,4.7,,1716.8574,,,0.6893333333333334,0.1,0.902,,,,20.508666666666667,7.186073459999999,,,,,,,,,,,,,1476.8987630443205
15.07,6.224116959,3.108612885,6141.83615097197,3.91660681,15.02,196.61666666666667,0.0,102.0,78.89444444444446,-2.073531362222222,,18302.146574057464,0.99,1765.986666666667,12233.96495473132,,0.7933333333333333,0.63,,,1.662,,8.8,,2685.9204444444445,,,0.3243333333333333,0.3333333333333333,1.3644444444444443,,,,9.188333333333334,7.6292081299999985,,,,,,,,,,,,,336.58575232941024
11.08,5.617631503999999,2.807970487,26.36684715672133,3.537821124,11.07,126.9,0.0,132.0,106.27142857142856,-1.9475749817734287,,30.828915536734,1.17,1429.0100000000002,31.272436543995084,,0.9033333333333332,0.73,,,0.6068571428571429,,16.5,,7304.857142857143,,,0.2233333333333333,0.4285714285714285,1.3537142857142856,,,,7.885,1.2250956800000004,,,,,,,,,,,,,146.5857674157509
16.51,6.416364372,3.2135708380000003,6152.169037150667,4.048845545,16.5933333333,75.0133333333333,0.0,102.0,58.81,-1.57334522,,18295.962979484324,0.99,932.6533333333334,9193.50353725405,,0.51,0.76,,,1.2465,,46.0,,605.107,,,1.4340000000000002,0.5,1.55,,,,2.763333333333333,1.98550526,,,,,,,,,,,,,361.5857503443654
20.54,6.9009170520000005,3.65918124,6155.101492128288,4.610279469,24.4975,85.28,0.0,102.0,41.62,-1.7827650066666665,,18287.16561455146,0.99,1068.3200000000004,12241.143964445975,,0.5666666666666667,1.19,,,1.662,,28.8,,1679.6982222222225,,,0.283,0.3333333333333333,1.4477777777777776,,,,3.3546666666666667,7.825691710000001,,,,,,,,,,,,,269.5857576493304
8.43,5.128407411,2.687689729,6239.994752445306,3.386276865,9.7075,31.6316,0.6666666666666666,57.0,17.4507,-1.5788014801383334,,18559.08074200436,0.72,482.96,12420.801659886953,,0.2166666666666666,1.33,,,1.5561666666666665,,82.0,,663.7973333333333,,,0.6023333333333334,0.1666666666666666,1.0616666666666663,,,,2.625,3.59417748,,,,,,,,,,,,,508.5857386723019
17.94,6.596508714,3.353549368,26.783601102814803,4.225207441,18.8575,153.345,0.0,122.0,109.32428571428572,-3.104431876907143,,14.3461752394648,1.26,1869.0,29.857781511271547,,0.655,0.62,,,0.3314285714285714,,18.8,,6144.0,,,0.2865,0.2857142857142857,1.5457142857142856,,,,11.4825,4.00805746,,,,,,,,,,,,,223.5857613018128
2.89,3.5892684530000003,2.365120549,6217.683866290823,2.979865165,6.615,159.18603333333334,0.0,31.0,67.49428888888889,-3.484197063333333,,18606.27457583776,0.32,1505.71,12418.5037328894,,1.4799999999999998,0.55,,,5.235333333333333,,24.8,,1261.1710444444443,,,5.256333333333333,0.3333333333333333,0.7067777777777777,,,,7.449999999999998,3.2317478100000003,,,,,,,,,,,,,1943.585624730729
2.89,3.5892684530000003,2.365120549,6234.855093520625,2.979865165,6.615,95.91936666666666,0.0,31.0,57.73486,-2.757456293,,18596.507882727423,0.32,1259.3766666666668,11188.133832435296,,1.096666666666667,0.76,,,4.711799999999998,,46.0,,809.05394,,,6.028666666666666,0.4,0.9460000000000002,,,,3.393333333333333,2.99253699,,,,,,,,,,,,,1013.5856985743968
2.89,3.5892684530000003,2.365120549,12326.16538855799,2.979865165,6.615,55.10936666666666,0.0,31.0,55.10936666666666,-2.3546846950000004,,18575.114753504837,0.32,672.03,12326.16538855799,,0.8033333333333333,1.0,,,3.4486666666666665,,0.0,,517.7679666666667,,,5.142333333333333,0.3333333333333333,1.0933333333333333,,,,3.933333333333333,1.00703173,,,,,,,,,,,,,999.5856996860216
2.89,3.5892684530000003,2.365120549,12330.294036382673,2.979865165,6.615,49.18603333333333,0.0,31.0,49.18603333333333,-2.2661793733333333,,18562.7288100308,0.32,638.03,12330.294036382673,,0.78,1.26,,,3.4486666666666665,,22.5,,877.7679666666667,,,5.026666666666666,0.3333333333333333,1.153333333333333,,,,3.563333333333333,1.5091761099999998,,,,,,,,,,,,,934.5857048471382
15.62,6.29893322,3.722284555,46.0679137346832,4.689784663999999,25.786875,75.1,0.0,105.0,42.55,-3.5537931040625,,37.802735880024,1.02,1430.36,36.617229764677205,,0.405,0.29,,,1.6515,,20.6,,2347.5,,,0.457,0.25,1.5075,,,,4.4205000000000005,6.16594534,,,,,,,,,,,,,457.5857427217933
2.89,3.5892684530000003,2.365120549,9317.323182662403,2.979865165,6.615,145.62905,0.0,31.0,73.043575,-3.43482385375,,18601.4575162898,0.32,1406.065,13967.687561734854,,1.4449999999999998,0.54,,,5.889749999999999,,0.0,,675.067425,,,7.6,0.25,0.5974999999999999,,,,5.385000000000002,4.5443278,,,,,,,,,,,,,1886.5856292566316
2.89,3.5892684530000003,2.365120549,6251.2100266515845,2.979865165,6.615,74.77603333333333,0.0,31.0,45.04886,-2.581107377,,18575.114753504837,0.32,912.71,11197.946792313867,,1.0033333333333334,1.0,,,4.711799999999998,,91.0,,616.45394,,,5.1033333333333335,0.4,1.082,,,,3.5966666666666662,3.12886198,,,,,,,,,,,,,1285.585676977109
2.89,3.5892684530000003,2.365120549,9336.354471116478,2.979865165,6.615,21.948500000000006,0.2,31.0,31.3988,-2.3195556115,,18575.524115483066,0.32,350.8075,7487.611767262179,,0.525,1.4,,,1.862,,91.0,,1237.10378,,,3.95225,0.4,1.43,,,,1.93875,3.12886198,,,,,,,,,,,,,3643.743437099969
2.89,3.5892684530000003,2.365120549,13895.769818909352,2.979865165,6.615,37.74225,0.25,31.0,37.74225,-2.88883250625,,18562.7288100308,0.32,501.0475,13895.769818909352,,0.585,1.26,,,2.5865,,22.5,,658.683225,,,4.0,0.25,1.0475,,,,2.7275,1.5091761099999998,,,,,,,,,,,,,3628.585490938709
2.89,3.5892684530000003,2.365120549,6238.634298969349,2.979865165,6.615,50.69436666666667,0.0,31.0,50.69436666666667,-2.199043234166667,,18575.524115483066,0.32,669.0433333333333,6238.634298969349,,0.78,1.26,,,3.103333333333333,,22.5,,1916.6966333333328,,,4.941999999999998,0.3333333333333333,1.2033333333333334,,,,4.258333333333333,1.5091761099999998,,,,,,,,,,,,,897.5857077850044
2.89,3.5892684530000003,2.365120549,6241.849682602077,2.979865165,6.615,51.79436666666666,0.0,31.0,51.79436666666666,-2.2792794541666668,,18575.524115483066,0.32,831.71,6241.849682602077,,0.77,1.42,,,3.103333333333333,,0.0,,2210.0299666666665,,,4.91,0.3333333333333333,1.2266666666666668,,,,4.154999999999999,1.62010493,,,,,,,,,,,,,820.5857138989426
2.89,3.5892684530000003,2.365120549,12428.79959070306,2.979865165,6.615,26.71696666666667,0.0,31.0,20.15225,-3.9928906133325,,18542.204076124224,0.32,376.44666666666666,13976.11267822912,,1.2666666666666666,1.51,,,5.53575,,82.0,,214.3577,,,5.366333333333333,0.25,0.9775,,,,0.9166666666666666,6.329056400000001,,,,,,,,,,,,,3336.585514124032
14.58,6.155913407999999,3.043082054,17.853831702634,3.834043137,14.09,330.0,0.0,119.0,230.8,-6.840827406666667,,7.740268069087996,1.2,3086.0,19.14387638081533,,1.645,0.58,,,0.0,,5.1,,11348.0,,,0.23,1.0,1.3733333333333333,,,,41.145,2.3026766699999994,,,,,,,,,,,,,276.58575709351777
2.89,3.5892684530000003,2.365120549,9332.156199326004,2.979865165,6.615,23.8735,0.2,31.0,34.47880000000001,-2.373237486832,,18575.524115483066,0.32,368.5575,7480.894532397419,,0.5375,1.4,,,1.862,,82.0,,966.70378,,,4.050750000000002,0.4,1.378,,,,1.975,3.27382473,,,,,,,,,,,,,3637.585490224092
15.62,6.29893322,3.390921571,24.373285625233105,4.272293466,19.495,54.935,0.0,105.0,54.935,-2.454695471875,,5.586520338876202,1.02,878.86,24.373285625233105,,0.62,0.29,,,1.101,,30.8,,5305.0,,,0.471,0.5,1.3795000000000002,,,,3.9655,3.82729173,,,,,,,,,,,,,291.58575590249086
14.58,6.155913407999999,3.043082054,17.000037692351402,3.834043137,14.09,493.3,0.0,111.0,493.3,-8.3228109975,,6.0326800485228,1.11,4229.0,17.000037692351402,,1.675,0.26,,,0.3865,,2.6,,12460.0,,,0.415,0.5,1.33,,,,54.03,1.1370925300000003,,,,,,,,,,,,,504.5857389899089
14.16,6.096226278,3.353549368,23.9123176498618,4.225207441,18.8575,134.23,0.0,107.0,134.23,-4.2063821725,,8.6036083335588,1.06,1515.25,23.9123176498618,,1.48,0.17,,,0.8125,,19.7,,3863.5,,,0.5700000000000001,0.5,1.345,,,,12.0625,6.11801844,,,,,,,,,,,,,381.5857487563297
14.61,6.160132677999999,3.444849839,31.4767825095422,4.340238825,20.44,256.835,0.0,111.0,222.78,-3.107192378333333,,22.9208095858588,1.11,2465.0,35.29691744051867,,1.205,0.26,,,0.2576666666666666,,2.6,,1810.0,,,0.6735,0.6666666666666666,1.7533333333333332,,,,29.375,7.01899111,,,,,,,,,,,,,254.58575884035724
16.51,6.416364372,3.2135708380000003,27.75037340121125,4.048845545,16.5933333333,98.865,0.0,128.0,114.94333333333331,-2.29369210889,,12.4126306426719,1.23,1438.0,25.6816016274326,,0.49,0.76,,,0.1546666666666666,,18.8,,2436.6666666666665,,,1.892,0.6666666666666666,1.5666666666666669,,,,10.19,7.73070556,,,,,,,,,,,,,351.58575113838333
7.33,4.894871769,2.630893787,4667.50331058135,3.314718462,9.105,207.977725,0.4545454545454545,66.0,152.18677272727277,-5.496186068409092,,18574.560849330595,0.73,1996.455,8465.147089465363,,0.6825,0.29,,,0.4003636363636364,,8.6,,1989.558636363636,,,0.61325,0.3636363636363637,1.1550909090909092,,,,6.87025,4.78943508,,,,,,,,,,,,,1001.585699527218
17.94,6.596508714,3.353549368,20.6672396101302,4.225207441,18.8575,144.23,0.0,119.0,144.23,-3.83157220875,,2.1134522540955984,1.2,1682.0,20.6672396101302,,1.375,0.58,,,0.0,,15.4,,5815.5,,,0.3505,1.0,1.4,,,,15.0125,2.5247887500000004,,,,,,,,,,,,,259.58575844334825
7.33,4.894871769,2.630893787,9313.076927605976,3.314718462,9.105,27.02045,0.75,66.0,15.215675,-4.3529195554175,,18558.240477766853,0.73,675.55,13952.637047047689,,0.0,0.97,,,0.1159999999999999,,18.8,,1561.07175,,,0.561,0.0,0.9475,,,,8.799999999999997,4.88438069,,,,,,,,,,,,,770.5857178690321
7.33,4.894871769,2.630893787,9307.731554879296,3.314718462,9.105,296.95545,0.6666666666666666,66.0,199.10726666666667,-6.019847455000002,,18568.93122322021,0.73,2386.05,12402.553425415996,,0.705,0.84,,,0.0,,5.7,,2171.286,,,0.599,0.3333333333333333,1.02,,,,10.61,1.1545171500000002,,,,,,,,,,,,,686.5857245387828
18.82,6.702649876000001,3.583307493,38.9920535794325,4.514684539,23.005,235.6,0.0,120.0,202.7,-2.6605555816666664,,32.662154394147805,1.22,2374.0,44.435745978457135,,1.105,0.53,,,0.1276666666666666,,5.7,,3527.666666666666,,,0.31,0.6666666666666666,1.89,,,,22.185,2.66947305,,,,,,,,,,,,,144.5857675745544
16.92,6.46904413,3.2062378330000003,23.3929239806495,4.039606536,16.48,179.385,0.0,121.0,179.385,-3.93139273,,13.596998926279197,1.18,2326.0,23.3929239806495,,1.325,0.54,,,0.0,,11.0,,4698.5,,,0.5535,1.0,1.51,,,,15.25,0.6250884000000001,,,,,,,,,,,,,291.58575590249086
22.88,7.153611229,3.577326635,26.706858269707897,4.50714913,22.89,97.785,0.0,139.0,103.748,-2.572308322,,6.969130348162397,1.36,1611.5,26.009945234891656,,1.215,0.72,,,0.0,,11.0,,3721.6,,,0.6135,1.0,1.596,,,,14.135,4.30270642,,,,,,,,,,,,,254.58575884035724
7.33,4.894871769,2.630893787,9304.916741824103,3.314718462,9.105,214.30545,0.6666666666666666,66.0,144.00726666666662,-5.762936976666667,,18574.560849330595,0.73,1825.05,12400.6768833792,,0.76,0.61,,,0.0,,8.6,,1503.2859999999996,,,0.7215,0.3333333333333333,0.9693333333333332,,,,7.1850000000000005,0.0973825499999998,,,,,,,,,,,,,768.3583495879683
16.73,6.444738612999999,3.220442052,67.20153971220225,4.0575027310000005,16.7,196.085,0.0,136.0,196.085,-2.032159535,,100.50895219144353,1.34,2036.5,67.20153971220225,,1.06,0.85,,,0.0,,14.2,,10589.5,,,0.184,1.0,2.056,,,,7.32,5.52694451,,,,,,,,,,,,,65.58577384729607
19.65,6.7997693120000005,3.390921571,24.3944150408113,4.272293466,19.495,63.095,0.0,120.0,63.095,-2.1414830675,,5.628779170032601,1.16,999.0,24.3944150408113,,0.62,0.5,,,0.3995,,30.8,,6734.5,,,0.276,0.5,1.4445,,,,6.45,1.6734662700000005,,,,,,,,,,,,,189.58576400147373
7.33,4.894871769,2.630893787,9323.760148632951,3.314718462,9.105,70.15545,0.6666666666666666,66.0,47.90726666666666,-3.73213247,,18536.87403571289,0.73,872.55,12413.239154585102,,0.42,1.26,,,0.0,,22.5,,877.6193333333333,,,0.61,0.3333333333333333,1.2033333333333334,,,,3.825,1.36296399,,,,,,,,,,,,,926.9151354639648
20.54,6.9009170520000005,3.577326635,6138.8590651143,4.50714913,22.89,71.56666666666666,0.0,102.0,46.02857142857143,-1.55358382238,,18294.28474446857,0.99,877.9866666666667,10492.135167531223,,0.6066666666666667,0.72,,,1.4245714285714286,,24.8,,494.6937142857144,,,0.7523333333333333,0.4285714285714285,1.4657142857142855,,,,4.671666666666667,4.14053451,,,,,,,,,,,,,331.59810336415944
7.33,4.894871769,2.630893787,6210.272290839722,3.314718462,9.105,133.71363333333332,0.3333333333333333,66.0,150.96863333333332,-3.2799419000000003,,18575.12151853951,0.73,1380.033333333333,6209.527555818057,,0.78,0.76,,,0.0,,18.9,,5334.643,,,1.579,0.6666666666666666,1.223666666666667,,,,4.840000000000002,3.82555117,,,,,,,,,,,,,479.58574097495386
7.33,4.894871769,2.630893787,9304.57211505294,3.314718462,9.105,163.92045000000005,0.6,66.0,131.81853999999998,-4.137952187,,18575.25010287292,0.73,1609.55,11162.097125340231,,0.785,0.85,,,0.0,,14.2,,7720.8574,,,0.524,0.4,1.0148,,,,6.385000000000002,2.93122264,,,,,,,,,,,,,601.5857312879351
15.62,6.29893322,3.353549368,26.9112493334336,4.225207441,18.8575,105.56333333333332,0.0,105.0,116.55,-3.4720493098340004,,14.3461752394648,1.02,1485.24,25.50216145561088,,0.4366666666666667,0.29,,,0.9736,,18.8,,4393.6,,,0.4276666666666667,0.4,1.392,,,,8.228666666666665,4.00805746,,,,,,,,,,,,,369.5857497091512
19.01,6.725130247,3.539684396,35.72965945462936,4.459722881,22.175,67.265,0.0,119.0,77.22642857142857,-2.177850546071429,,21.2132215652936,1.14,992.0,39.73128623104404,,0.7833333333333333,0.58,,,0.6244285714285714,,22.3,,2819.5714285714284,,,0.401,0.5714285714285714,1.5314285714285714,,,,12.755,4.46743047,,,,,,,,,,,,,244.5857596343752
16.73,6.444738612999999,3.220442052,50.705280261898224,4.0575027310000005,16.7,136.11833333333334,0.0,120.0,87.56099999999998,-1.7844207295,,75.69388822849521,1.14,1474.0,47.43429828683435,,0.7233333333333333,0.85,,,0.8742000000000001,,91.0,,6038.4,,,0.239,0.4,1.4684,,,,6.675000000000002,5.913872499999999,,,,,,,,,,,,,238.58576011078603
7.33,4.894871769,2.630893787,6216.237047773848,3.314718462,9.105,117.3503,0.3333333333333333,66.0,142.78696666666667,-3.1783343122216667,,18575.12151853951,0.73,1227.0333333333333,6212.509934285121,,0.7266666666666667,1.02,,,0.0,,18.9,,5406.809666666666,,,0.7949999999999999,0.6666666666666666,1.2819999999999998,,,,4.706666666666667,2.73751062,,,,,,,,,,,,,496.5857396251232
8.43,5.128407411,2.687689729,6220.727357263293,3.386276865,9.7075,194.37993333333333,0.75,57.0,74.9361,-2.48899030375,,18583.972250169794,0.72,1800.6266666666666,13958.778113554108,,0.81,0.61,,,1.4775,,8.6,,758.3969999999998,,,0.6646666666666667,0.25,0.96725,,,,7.648333333333331,4.5631134200000005,,,,,,,,,,,,,684.5857246975862
20.54,6.9009170520000005,3.65918124,6140.665259602728,4.610279469,24.4975,83.06333333333333,0.0,102.0,46.63166666666667,-1.7513253772216668,,18288.86616100329,0.99,1005.6533333333332,12229.086148583465,,0.5900000000000001,1.51,,,1.662,,29.9,,2119.809333333333,,,0.4553333333333333,0.3333333333333333,1.336666666666667,,,,3.2256666666666667,7.66304486,,,,,,,,,,,,,270.5857575699285
8.43,5.128407411,2.687689729,6225.510118431021,3.386276865,9.7075,93.4266,0.75,57.0,37.0786,-1.92778769104125,,18566.1251082464,0.72,1025.96,13960.571648992009,,0.6599999999999999,1.02,,,1.4775,,13.4,,1344.7720000000002,,,0.7253333333333334,0.25,0.99,,,,4.653666666666666,10.05011976,,,,,,,,,,,,,563.5857343052032
8.43,5.128407411,2.687689729,6243.244326085262,3.386276865,9.7075,83.82326666666667,0.75,57.0,33.47735,-1.89067439625,,18566.1251082464,0.72,960.96,13967.221976862347,,0.5866666666666667,1.03,,,1.4775,,13.4,,1415.2720000000002,,,0.4363333333333333,0.25,1.0625,,,,4.517,10.05011976,,,,,,,,,,,,,552.5857351786229
8.43,5.128407411,2.687689729,6251.51601407291,3.386276865,9.7075,83.3366,0.75,57.0,33.294850000000004,-1.877085825625,,18566.1251082464,0.72,955.2933333333332,13970.323859857715,,0.5700000000000001,1.03,,,1.4775,,13.4,,1458.6470000000002,,,0.3953333333333333,0.25,1.0862500000000002,,,,4.483666666666666,10.05011976,,,,,,,,,,,,,549.5857354168284
8.43,5.128407411,2.687689729,12320.68426406509,3.386276865,9.7075,56.0466,0.3333333333333333,57.0,56.0466,-1.8102747591666668,,18558.671380026128,0.72,693.6133333333332,12320.68426406509,,0.3033333333333333,1.0,,,1.4876666666666667,,1800.0,,518.3033333333333,,,0.6503333333333334,0.3333333333333333,1.2266666666666666,,,,3.998333333333333,4.48238604,,,,,,,,,,,,,360.5857504237672
7.33,4.894871769,2.630893787,6215.4446272134055,3.314718462,9.105,164.90696666666668,0.4444444444444444,66.0,154.3959555555556,-4.106774899628888,,18577.49878022084,0.73,1494.033333333333,8276.862275836422,,0.83,0.64,,,0.0,,11.8,,4223.412888888889,,,0.7979999999999999,0.5555555555555556,1.2049999999999998,,,,6.52,3.87174,,,,,,,,,,,,,563.5857343052032
20.17,6.859228862999999,3.728679007,41.265967701167,4.697841169,25.92,81.61,0.0,120.0,81.61,-2.576802755,,28.114326150678806,1.16,1306.5,41.265967701167,,0.42,0.5,,,0.3995,,22.5,,3724.5,,,0.31,0.5,1.775,,,,7.0600000000000005,3.90119106,,,,,,,,,,,,,143.5857676539562
7.33,4.894871769,2.508239481,6211.417343889133,3.160183721,7.89,117.01363333333332,0.5833333333333334,66.0,105.20885833333334,-4.288250051805833,,18584.098990033952,0.73,1364.7,10850.977463330844,,0.5566666666666666,0.45,,,0.0386666666666666,,11.3,,1136.8335833333333,,,0.9823333333333334,0.3333333333333333,0.9325,,,,8.498333333333333,5.02257556,,,,,,,,,,,,,989.5857004800396
20.54,6.9009170520000005,3.65918124,9175.26012522336,4.610279469,24.4975,201.75,0.0,102.0,163.44,-3.656500163,,18284.49382468168,0.99,1928.48,11003.709507691528,,0.605,1.02,,,1.4957999999999998,,11.3,,1790.7284,,,0.39,0.4,1.318,,,,7.295,1.0193755500000004,,,,,,,,,,,,,251.58575907856252
7.33,4.894871769,2.630893787,6232.2286359111295,3.314718462,9.105,80.80030000000002,0.3333333333333333,66.0,80.80030000000002,-2.709003049443333,,18563.55628992849,0.73,956.0333333333332,6232.2286359111295,,0.5900000000000001,1.4,,,0.0,,29.9,,4235.809666666667,,,0.6020000000000001,0.6666666666666666,1.596666666666667,,,,2.232333333333333,0.0,,,,,,,,,,,,,339.5857520912048
16.84,6.45883252,3.2197991210000003,6150.8664568436425,4.056692689,16.69,167.7133333333333,0.0,102.0,69.09777777777776,-2.2434536188888887,,18299.8707204054,0.99,1580.986666666667,12239.73228601776,,0.6900000000000001,0.61,,,1.662,,8.6,,920.476,,,0.4143333333333333,0.3333333333333333,1.4142222222222218,,,,6.48,2.49833932,,,,,,,,,,,,,366.5857499473565
20.17,6.859228862999999,3.65918124,6145.785598011667,4.610279469,24.4975,35.23999999999999,0.0,102.0,25.102222222222217,-1.7893404988888888,,18290.29823293837,0.99,719.3199999999998,12235.281437077889,,0.2,0.5,,,1.7507777777777778,,45.0,,878.0315555555555,,,0.3876666666666667,0.2222222222222222,1.3666666666666667,,,,4.026666666666666,5.52087693,,,,,,,,,,,,,315.58575399684787
20.17,6.859228862999999,3.65918124,6154.057285999316,4.610279469,24.4975,34.75333333333333,0.0,102.0,24.777777777777768,-1.76518304,,18290.29823293837,0.99,713.6533333333334,12240.79589573632,,0.1833333333333333,0.5,,,1.7507777777777778,,45.0,,955.1426666666664,,,0.3466666666666667,0.2222222222222222,1.4088888888888889,,,,3.993333333333333,5.133948940000002,,,,,,,,,,,,,304.58575487026764
10.73,5.557846758999999,2.778923379,23.045111402667533,3.501224062,10.73,142.49,0.0,105.0,142.49,-5.500021139583334,,18.4140584742468,1.02,1903.906666666667,23.045111402667533,,1.01,0.29,,,0.7340000000000001,,11.0,,5510.333333333334,,,0.4553333333333333,0.6666666666666666,1.367,,,,11.773666666666667,1.93766839,,,,,,,,,,,,,427.5857451038471
7.33,4.894871769,2.630893787,12314.239138978706,3.314718462,9.105,135.63696666666667,0.3333333333333333,66.0,135.63696666666667,-4.335275145,,18559.183953606884,0.73,1315.6866666666667,12314.239138978706,,0.4033333333333333,1.02,,,0.831,,11.3,,1492.2143333333331,,,0.5666666666666667,0.3333333333333333,1.1766666666666667,,,,4.9366666666666665,1.0193755500000004,,,,,,,,,,,,,556.5857348610158
19.01,6.725130247,3.539684396,6127.38939686795,4.459722881,22.175,65.75666666666666,0.0,102.0,75.28714285714284,-2.2641684392857147,,18295.78307182702,0.99,960.9866666666666,7871.865234333885,,0.7833333333333333,0.58,,,1.0684285714285713,,0.0,,1483.806,,,0.4856666666666667,0.5714285714285714,1.467142857142857,,,,12.06,4.2619315900000005,,,,,,,,,,,,,287.5857562200981
14.47,6.140393047000001,3.0659471110000003,49.95572114592596,3.862851303,14.41,159.075,0.0,120.0,68.89444444444446,-1.8402885161111109,,77.94256557641202,1.14,1509.666666666667,50.57191576710513,,0.7566666666666666,0.64,,,0.9713333333333334,,11.8,,3756.333333333333,,,0.2776666666666667,0.3333333333333333,1.4638888888888892,,,,8.071666666666665,5.09610554,,,,,,,,,,,,,252.5857589991608
6.98,4.815689402,2.630893787,12420.181332597092,3.314718462,9.105,27.70123333333333,0.4285714285714285,66.0,34.817928571428574,-3.682062294998572,,18516.651101935724,0.73,399.77,10656.66200859089,,0.7666666666666666,1.4,,,0.9195714285714286,,82.0,,367.6482857142856,,,0.9063333333333334,0.4285714285714285,1.4514285714285715,,,,0.97,0.0,,,,,,,,,,,,,1212.58568277344
2.89,3.5892684530000003,2.365120549,12434.29668638056,2.979865165,6.615,24.35633333333333,0.3333333333333333,31.0,12.89935,-3.411798521666667,,18525.410988962325,0.32,357.07666666666665,15521.865184540944,,0.7,1.4,,,3.9265,,91.0,,255.8546166666667,,,5.194333333333333,0.1666666666666666,0.8166666666666667,,,,0.8233333333333334,3.12886198,,,,,,,,,,,,,3521.5854994347
14.16,6.096226278,3.0659471110000003,21.45625404260245,3.862851303,14.41,202.85,0.0,107.0,139.36666666666667,-5.312930885,,13.5157355480775,1.06,1894.75,23.70887663394869,,1.66,0.17,,,1.0833333333333333,,11.8,,5223.0,,,0.5065,0.3333333333333333,1.3116666666666668,,,,17.64,4.88088599,,,,,,,,,,,,,457.5857427217933
11.08,5.617631503999999,2.807970487,38.28145080321633,3.537821124,11.07,129.13333333333335,0.0,105.0,129.13333333333335,-2.95847041736,,64.01792275117799,1.02,1649.906666666667,38.28145080321633,,0.7066666666666667,0.29,,,0.7340000000000001,,16.5,,3912.000000000002,,,0.6173333333333334,0.6666666666666666,1.6326666666666667,,,,5.8853333333333335,7.81966514,,,,,,,,,,,,,428.5857450244453
14.16,6.096226278,3.390921571,41.88067065183803,4.272293466,19.495,63.05666666666666,0.0,107.0,61.75285714285714,-2.2861930233314287,,54.2678392272829,1.06,875.1666666666667,54.48567540305557,,1.18,0.17,,,0.4642857142857143,,30.8,,2245.714285714286,,,0.5860000000000001,0.7142857142857142,1.9212857142857145,,,,9.028333333333332,10.12195428,,,,,,,,,,,,,346.5857515353923
17.94,6.596508714,3.353549368,26.92533561048573,4.225207441,18.8575,111.00333333333332,0.0,120.0,123.07800000000002,-3.2214793863340003,,14.3461752394648,1.16,1565.333333333333,25.51906498807344,,0.4366666666666667,0.5,,,0.4124,,18.8,,5537.2,,,0.2976666666666667,0.4,1.444,,,,9.885,4.00805746,,,,,,,,,,,,,273.5857573317232
19.01,6.725130247,3.539684396,35.7733368360945,4.459722881,22.175,69.32333333333332,0.0,119.0,90.65999999999998,-2.513237665625,,21.2132215652936,1.2,1033.7666666666669,37.56429945268877,,0.7833333333333333,0.58,,,0.2655,,15.4,,3441.75,,,0.374,0.75,1.665,,,,13.579999999999998,3.57922191,,,,,,,,,,,,,222.5857613812146
7.33,4.894871769,2.630893787,9307.731554879296,3.314718462,9.105,296.95545,0.6666666666666666,66.0,199.10726666666667,-6.019847455000002,,18568.93122322021,0.73,2386.05,12402.553425415996,,0.705,0.84,,,0.0,,5.7,,2171.286,,,0.599,0.3333333333333333,1.02,,,,10.61,1.1545171500000002,,,,,,,,,,,,,737.5857204892912
14.16,6.096226278,3.560590636,30.75473092284137,4.486063093,22.5702380952,56.57,0.0,107.0,68.02000000000001,-2.298869882962,,14.826586812622496,1.06,779.7433333333332,34.113328747417626,,1.2366666666666666,0.17,,,0.4642857142857143,,49.0,,3007.428571428572,,,0.7130000000000001,0.7142857142857142,1.68,,,,7.811666666666666,8.75262599,,,,,,,,,,,,,331.5857527264192
