MiracleRadius_composition_average,ThirdIonizationEnergy_min_value,IsMetal_composition_average,SecondIonizationEnergy_min_value,MiracleRadius_max_value,Density_composition_average,MiracleRadius_arithmetic_average,MendeleevNumber_composition_average,AtomicRadii_max_value,CovalentRadius_max_value,IsPnictide_composition_average,HeatVaporization_min_value,NpValence_composition_average,ShearModulus_max_value,n_ws^third_composition_average,NUnfilled_composition_average,MendeleevNumber_max_value,phi_composition_average,GSenergy_pa_arithmetic_average,NpUnfilled_composition_average,BoilingT_min_value,Electronegativity_composition_average,AtomicVolume_composition_average,MendeleevNumber_arithmetic_average,HeatCapacityMolar_difference,SecondIonizationEnergy_composition_average,BCCfermi_max_value,FirstIonizationEnergy_max_value,ThermalConductivity_difference,ShearModulus_composition_average,NValance_max_value,BCCenergy_pa_composition_average,NfValence_composition_average,Electronegativity_arithmetic_average,NValance_composition_average,Period_composition_average,CovalentRadius_composition_average,Density_arithmetic_average,ElectronAffinity_composition_average,BCCfermi_composition_average,GSenergy_pa_composition_average,MiracleRadius_difference,ElectricalConductivity_composition_average,NUnfilled_arithmetic_average,phi_arithmetic_average,FirstIonizationEnergy_composition_average,IonizationEnergy_composition_average,NValance_arithmetic_average,Number_max_value,NpUnfilled_arithmetic_average,MeltingT_composition_average,NpUnfilled_max_value,Row_composition_average,NpValence_min_value,AtomicWeight_composition_average,NdValence_composition_average,IsTransitionMetal_composition_average,NdUnfilled_composition_average,IsDBlock_composition_average,IsFCC_composition_average,MendeleevNumber_difference,BCCfermi_difference,ElectricalConductivity_max_value,ThirdIonizationEnergy_composition_average,Polarizability_composition_average,SpaceGroupNumber_composition_average,ThermalConductivity_min_value,AtomicNumber_max_value,Polarizability_min_value,ThermalExpansionCoefficient_difference,SecondIonizationEnergy_arithmetic_average,phi_min_value,IsNonmetal_composition_average,target
28.6,25.04,0.2,14.32,143.0,1716.5712,,84.60000000000002,1.429,164.0,,,4.0,,0.328,2.2,94.0,,-5.9388776425000005,,,,,,,21.912,,,,7.6,7.0,,0.0,2.38,,,,,,,-3.44621131,,,,,,1133.6799999999996,,,,,,,,46.943676,,0.2,1.2,0.2,,,,,,,,,,,,,,,0.7993405490000001
158.8,30.18,0.4,19.725,244.0,1706.6,,51.4,2.48,220.0,,,1.8,,1.23,2.2,83.0,,-3.1819220337500003,,,,,,,22.747,,,,0.0,5.0,,0.0,1.505,,,,,,,-3.6256394355,,,,,,768.22,,,,,,,,52.7713772,,0.0,0.0,0.0,,,,,,,,,,,,,,,0.911157609
173.75,25.3,1.0,16.53,180.0,2400.25,,22.75,1.9,166.0,,,0.75,,0.93,1.5,85.0,,-2.688801861665,,,,,,,39.597,,,,7.475,15.0,,0.0,1.49,,,,,,,-1.9745216224975,,,,,,580.2750000000002,,,,,,,,47.68232696,,0.0,0.0,0.0,,,,,,,,,,,,,,,1.2440295890000002
38.75,28.03,0.25,18.869,155.0,4167.5,,90.0,1.66,142.0,,,4.0,,0.2925,2.0,95.0,,-2.12491364875,,,,,,,21.06725,,,,0.0,17.0,,0.0,2.37,,,,,,,-1.853969493125,,,,,,994.5,,,,,,,,88.6325,,0.0,0.0,0.0,,,,,,,,,,,,,,,0.855519156
34.75,27.16,0.25,16.461,139.0,2571.272,,82.25,1.362,154.0,,,3.75,,0.4425,2.25,93.0,,-6.27208436375,,,,,,,30.34275,,,,5.0,7.0,,0.0,3.0700000000000003,,,,,,,-3.985072660625,,,,,,1431.975,,,,,,,,38.2388024,,0.25,1.25,0.25,,,,,,,,,,,,,,,0.657055853
32.5,30.96,0.25,16.5,130.0,1787.4105,,82.75,1.249,139.0,,,3.75,,0.4325,2.25,94.0,,-5.6450751475,,,,,,,21.9825,,,,28.75,7.0,,0.0,2.41,,,,,,,-3.71475445125,,,,,,1101.525,,,,,,,,39.588775,,0.25,1.25,0.25,,,,,,,,,,,,,,,0.695481676
28.4,32.93,0.2,19.63,142.0,2405.9568,,86.80000000000003,1.375,139.0,,,4.0,,0.334,0.8,93.0,,-3.41791776375,,,,,,,31.902,,,,8.8,10.0,,0.0,3.09,,,,,,,-2.38600368,,,,,,1505.8,,,,,,,,36.48272256,,0.2,0.0,0.2,,,,,,,,,,,,,,,0.793790385
102.4,37.93,0.2,15.035,160.0,2315.6,,71.2,1.6,141.0,,,0.8,,1.634,4.0,72.0,,-4.109985232085,,,,,,,23.1302,,,,3.4,3.0,,0.0,1.675,,,,,,,-5.650612985336,,,,,,788.02,,,,,,,,13.509799999999998,,0.0,0.0,0.0,,,,,,,,,,,,,,,1.389874558
93.5,33.492,0.0,16.345,110.0,2295.0,,77.5,1.32,111.0,,,2.0,,1.635,4.0,78.0,,-7.31731583,,,,,,,20.364,,,,0.0,4.0,,0.0,2.225,,,,,,,-7.31731583,,,,,,936.4,,,,,,,,20.0481,,0.0,0.0,0.0,,,,,,,,,,,,,,,1.020775488
90.0,34.22,0.0,15.934,114.0,2282.0005714285708,,80.71428571428571,1.37,120.0,,,2.5714285714285707,,1.53,3.4285714285714284,82.0,,-6.4137403775,,,,,,,23.743714285714283,,,,0.0,14.0,,0.0,2.525,,,,,,,-6.670554782142857,,,,,,1127.9285714285716,,,,,,,,39.13525714285715,,0.0,0.0,0.0,,,,,,,,,,,,,,,1.009025742
115.44444444444444,30.18,0.1111111111111111,10.004,223.0,2010.4444444444448,,74.77777777777777,2.22,215.0,,,2.6666666666666665,,1.5566666666666666,2.6666666666666665,83.0,,-3.66201565125,,,,,,,18.64488888888889,,,,0.5444444444444445,5.0,,0.0,1.54,,,,,,,-5.014177177777778,,,,,,955.1666666666664,,,,,,,,42.79078844444445,,0.0,0.0,0.0,,,,,,,,,,,,,,,1.147367108
79.33333333333333,33.492,0.0,16.345,110.0,777.6193333333333,,84.0,1.32,111.0,,,3.333333333333333,,0.5,2.6666666666666665,87.0,,-5.090854955,,,,,,,28.859666666666666,,,,0.0,6.0,,0.0,2.67,,,,,,,-4.979500605,,,,,,1138.0666666666666,,,,,,,,20.0281,,0.0,0.0,0.0,,,,,,,,,,,,,,,0.5910646070000001
157.0,30.18,0.5,11.03,212.0,2226.5,,45.5,2.15,195.0,,,1.5,,1.245,1.5,83.0,,-3.5416613212500003,,,,,,,15.3775,,,,3.05,5.0,,0.0,1.5699999999999998,,,,,,,-3.5416613212500003,,,,,,780.6,,,,,,,,59.296881000000006,,0.0,0.0,0.0,,,,,,,,,,,,,,,1.106870544
116.75,23.32,0.25,14.925,158.0,4797.5,,77.25,1.564,175.0,,,3.0,,0.3625,3.5,88.0,,-7.025758026875,,,,,,,21.22875,,,,7.5,18.0,,3.5,1.94,,,,,,,-5.5614873728125005,,,,,,910.185,,,,,,,,68.67125,,0.25,2.0,0.25,,,,,,,,,,,,,,,0.982271233
172.0,34.22,0.6666666666666666,11.871,201.0,2807.666666666666,,31.0,1.97,176.0,,,0.6666666666666666,,1.0633333333333337,1.3333333333333333,79.0,,-3.282184555,,,,,,,13.225333333333332,,,,4.933333333333334,14.0,,0.0,1.505,,,,,,,-2.837566225,,,,,,647.2333333333332,,,,,,,,50.932,,0.0,0.0,0.0,,,,,,,,,,,,,,,1.4756711880000002
148.5,27.96,0.5,16.908,157.0,7445.0,,80.0,1.6,144.0,,,2.0,,0.62,1.0,90.0,,-1.976738365835,,,,,,,17.754,,,,17.5,16.0,,0.0,1.895,,,,,,,-1.976738365835,,,,,,868.45,,,,,,,,120.0055,,0.5,0.0,0.5,,,,,,,,,,,,,,,1.096214585
130.33333333333334,34.83,0.6666666666666666,21.49,144.0,7646.666666666666,,72.66666666666667,1.444,145.0,,,1.3333333333333333,,0.9066666666666668,1.3333333333333333,88.0,,-3.4313051393750005,,,,,,,22.10333333333333,,,,20.0,11.0,,0.0,2.255,,,,,,,-3.209334612916667,,,,,,820.5266666666665,,,,,,,,82.60046666666666,,0.6666666666666666,0.0,0.6666666666666666,,,,,,,,,,,,,,,1.068556895
58.0,31.943,0.3333333333333333,15.028,174.0,5860.0,,90.33333333333334,1.75,146.0,,,4.0,,0.3833333333333333,2.0,95.0,,-2.60602747375,,,,,,,19.542666666666666,,,,1.8666666666666665,28.0,,4.666666666666667,2.645,,,,,,,-2.2650267616666664,,,,,,998.4333333333334,,,,,,,,122.33599999999998,,0.0,0.0,0.0,,,,,,,,,,,,,,,1.341830057
184.0,40.0,0.6666666666666666,27.28,244.0,1021.8096666666668,,31.66666666666667,2.48,220.0,,,1.3333333333333333,,0.4,1.3333333333333333,87.0,,-2.860063465,,,,,,,29.89233333333333,,,,0.0,6.0,,0.0,2.13,,,,,,,-2.2278206516666668,,,,,,706.6333333333334,,,,,,,,62.31166666666667,,0.0,0.0,0.0,,,,,,,,,,,,,,,0.957128198
109.66666666666666,30.18,0.3333333333333333,16.18,125.0,3840.0,,73.66666666666667,1.28,132.0,,,2.0,,1.69,3.333333333333333,83.0,,-6.84299670125,,,,,,,18.543333333333333,,,,27.33333333333333,8.0,,0.0,2.01,,,,,,,-6.362167481666668,,,,,,927.5666666666668,,,,,,,,39.264174666666655,,0.3333333333333333,1.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,1.575187845
44.0,33.667,0.3333333333333333,15.64,132.0,2491.1306666666665,,79.33333333333333,1.24,139.0,,,3.333333333333333,,0.5366666666666667,2.333333333333333,93.0,,-5.35931310392,,,,,,,28.52666666666667,,,,26.0,7.0,,0.0,2.765,,,,,,,-4.13889572178,,,,,,1359.8000000000004,,,,,,,,30.9782838,,0.3333333333333333,1.6666666666666667,0.3333333333333333,,,,,,,,,,,,,,,0.884795364
81.33333333333333,40.0,0.3333333333333333,27.28,244.0,511.79733333333337,,63.33333333333334,2.48,220.0,,,3.333333333333333,,0.2,1.0,93.0,,-1.33069799125,,,,,,,32.406666666666666,,,,0.0,7.0,,0.0,2.4,,,,,,,-1.4531523133333335,,,,,,1255.0,,,,,,,,41.1548688,,0.0,0.0,0.0,,,,,,,,,,,,,,,0.534026106
115.0,45.72,0.5,31.625,230.0,428.04495,,47.5,2.35,203.0,,,0.0,,1.075,1.0,92.0,,-2.214415239165,,,,,,,15.8125,,,,0.65,1.0,,0.0,1.51,,,,,,,-2.214415239165,,,,,,865.4,,,,,,,,20.05312,,0.0,0.0,0.0,,,,,,,,,,,,,,,0.920123326
0.0,39.611,0.0,23.81,0.0,1.65195,,93.0,0.99,102.0,,,2.5,,0.75,1.0,94.0,,-2.55786226,,,,,,,11.905,,,,0.0,7.0,,0.0,2.68,,,,,,,-2.55786226,,,,,,1281.55,,,,,,,,18.23047,,0.0,0.0,0.0,,,,,,,,,,,,,,,0.442479769
147.0,45.72,0.5,31.625,230.0,428.7145,,45.0,2.35,203.0,,,2.0,,0.325,1.5,87.0,,-2.927165809165,,,,,,,33.370999999999995,,,,0.65,6.0,,0.0,2.13,,,,,,,-2.927165809165,,,,,,866.35,,,,,,,,27.54885,,0.0,0.0,0.0,,,,,,,,,,,,,,,0.800029359
44.75,20.52,0.25,12.24,179.0,3458.0,,74.25,1.81,190.0,,,3.75,,0.3025,3.0,95.0,,-4.02381255625,,,,,,,19.41,,,,6.5,17.0,,0.0,2.09,,,,,,,-2.803418946875,,,,,,1008.925,,,,,,,,82.1544625,,0.25,2.25,0.25,,,,,,,,,,,,,,,0.7535830590000001
53.33333333333334,80.143,0.3333333333333333,15.035,160.0,579.3932666666667,,84.0,1.6,141.0,,,0.0,,1.39,0.6666666666666666,92.0,,-2.4367815375,,,,,,,5.011666666666667,,,,5.666666666666668,2.0,,0.0,1.755,,,,,,,-2.73495128,,,,,,1120.5666666666666,,,,,,,,8.773626666666667,,0.0,0.0,0.0,,,,,,,,,,,,,,,1.014520539
115.33333333333334,30.82,0.0,16.345,118.0,3989.333333333333,,85.33333333333334,1.4,120.0,,,3.333333333333333,,0.5,2.6666666666666665,89.0,,-4.4478549575000015,,,,,,,19.575,,,,2.466666666666667,16.0,,0.0,2.225,,,,,,,-4.122167275000002,,,,,,889.4,,,,,,,,62.00183333333332,,0.0,0.0,0.0,,,,,,,,,,,,,,,0.645422269
211.25,25.3,1.0,16.53,230.0,2316.25,,23.5,2.35,203.0,,,0.75,,0.8025,1.5,85.0,,-2.607451026665,,,,,,,27.85125,,,,5.975,15.0,,0.0,1.4349999999999998,,,,,,,-1.8524953699975,,,,,,522.5250000000002,,,,,,,,59.76372500000001,,0.0,0.0,0.0,,,,,,,,,,,,,,,1.14082218
126.6,24.76,0.4,12.8,162.0,2370.0,,57.2,1.606,170.0,,,2.4,,0.508,4.8,88.0,,-5.191364904375,,,,,,,19.118,,,,11.6,6.0,,0.0,1.97,,,,,,,-4.9725352672500005,,,,,,852.148,,,,,,,,37.2213648,,0.4,3.6,0.4,,,,,,,,,,,,,,,1.380753771
0.0,33.0,0.0,19.131,0.0,4030.0,,95.5,1.33,139.0,,,5.0,,0.0,1.0,96.0,,-1.5442138775,,,,,,,20.4655,,,,0.0,17.0,,0.0,2.81,,,,,,,-1.5442138775,,,,,,1074.15,,,,,,,,103.404235,,0.0,0.0,0.0,,,,,,,,,,,,,,,0.981818607
118.5,30.71,0.5,20.51,134.0,3932.0,,81.0,1.41,122.0,,,2.5,,0.655,3.5,88.0,,-3.554736010625,,,,,,,21.92,,,,0.0,13.0,,0.0,2.1950000000000003,,,,,,,-3.554736010625,,,,,,789.19,,,,,,,,50.894,,0.0,0.0,0.0,,,,,,,,,,,,,,,0.8779469520000001
137.6,27.96,0.4,18.6,140.0,6105.6,,83.6,1.6,138.0,,,2.8,,0.524,3.2,90.0,,-3.0767789045850003,,,,,,,19.364,,,,9.6,16.0,,0.0,1.955,,,,,,,-3.0896836250020003,,,,,,753.0400000000002,,,,,,,,104.4492,,0.0,0.0,0.0,,,,,,,,,,,,,,,1.196728723
63.0,33.0,0.5,19.131,126.0,6930.0,,80.0,1.33,139.0,,,2.5,,0.735,1.0,96.0,,-2.59302861875,,,,,,,19.7115,,,,24.0,17.0,,0.0,2.28,,,,,,,-2.59302861875,,,,,,876.9,,,,,,,,95.225235,,0.5,0.0,0.5,,,,,,,,,,,,,,,0.905256049
0.0,33.0,0.0,19.131,0.0,1237.4105,,94.5,1.33,139.0,,,5.0,,0.0,1.0,96.0,,-1.64491808625,,,,,,,22.64025,,,,0.0,17.0,,0.0,2.91,,,,,,,-1.714675920625,,,,,,1190.425,,,,,,,,58.3158675,,0.0,0.0,0.0,,,,,,,,,,,,,,,0.6730209070000001
33.0,31.06,0.25,18.08,132.0,3114.9105,,85.25,1.345,142.0,,,3.75,,0.44,1.5,94.0,,-4.5190396375,,,,,,,22.3775,,,,37.5,9.0,,0.0,2.72,,,,,,,-3.15173669625,,,,,,1118.3249999999996,,,,,,,,52.316125,,0.25,0.5,0.25,,,,,,,,,,,,,,,0.7355989
95.0,35.17,0.5,18.168,126.0,4454.7145,,74.0,1.246,124.0,,,2.0,,0.875,2.0,87.0,,-5.1515582375,,,,,,,26.6425,,,,38.0,10.0,,0.0,2.675,,,,,,,-5.1515582375,,,,,,1025.3000000000004,,,,,,,,37.3464,,0.5,1.0,0.5,,,,,,,,,,,,,,,1.158663981
126.0,30.71,0.5,20.51,134.0,5361.5,,81.5,1.41,122.0,,,2.5,,0.655,3.5,89.0,,-3.24152360625,,,,,,,20.85,,,,1.85,16.0,,0.0,2.18,,,,,,,-3.24152360625,,,,,,759.8499999999998,,,,,,,,74.3415,,0.0,0.0,0.0,,,,,,,,,,,,,,,0.938519725
52.33333333333334,36.0,0.3333333333333333,16.908,157.0,4963.333333333334,,86.66666666666669,1.489,144.0,,,3.333333333333333,,0.4133333333333333,0.6666666666666666,95.0,,-1.19759978125,,,,,,,20.16933333333333,,,,6.333333333333332,17.0,,0.0,2.325,,,,,,,-1.326074966666667,,,,,,1049.1666666666667,,,,,,,,90.73966666666666,,0.3333333333333333,0.0,0.3333333333333333,,,,,,,,,,,,,,,0.891537458
115.4,30.71,0.4,20.51,134.0,3537.6,,82.4,1.41,122.0,,,2.8,,0.524,3.2,88.0,,-3.554736010625,,,,,,,22.202,,,,0.0,13.0,,0.0,2.1950000000000003,,,,,,,-3.66323215225,,,,,,831.268,,,,,,,,47.12819999999999,,0.0,0.0,0.0,,,,,,,,,,,,,,,0.999565488
86.0,29.829,0.5,20.428,172.0,5925.848000000001,,84.5,1.71,145.0,,,3.0,,0.56,3.0,93.0,,-1.98536924375,,,,,,,27.699,,,,1.4,27.0,,7.0,2.8,,,,,,,-1.98536924375,,,,,,1135.15,,,,,,,,111.6908516,,0.0,0.0,0.0,,,,,,,,,,,,,,,1.596487134
94.5,33.5,0.5,17.06,125.0,4450.7145,,72.5,1.253,126.0,,,2.0,,0.875,2.5,87.0,,-5.918590525,,,,,,,26.0885,,,,37.5,9.0,,0.0,2.66,,,,,,,-5.918590525,,,,,,1035.95,,,,,,,,37.4662975,,0.5,1.5,0.5,,,,,,,,,,,,,,,1.019531685
121.5,34.83,0.5,17.964000000000002,140.0,4550.0,,78.5,1.332,122.0,,,2.0,,0.66,1.0,88.0,,-2.6686083168750003,,,,,,,20.647,,,,21.5,12.0,,0.0,2.115,,,,,,,-2.6686083168750003,,,,,,952.99,,,,,,,,48.7225,,0.5,0.0,0.5,,,,,,,,,,,,,,,0.963787827
71.5,33.0,0.5,19.131,143.0,12120.0,,81.0,1.442,139.0,,,2.5,,0.785,1.0,96.0,,-2.35754751375,,,,,,,19.826,,,,13.5,25.0,,7.0,2.6,,,,,,,-2.35754751375,,,,,,949.25,,,,,,,,161.9355195,,0.5,0.0,0.5,,,,,,,,,,,,,,,0.706717782
34.0,39.611,0.25,23.81,136.0,5642.4105,,85.5,1.357,141.0,,,3.75,,0.4575,1.5,94.0,,-5.3164726025,,,,,,,17.857499999999995,,,,52.5,23.0,,3.5,2.68,,,,,,,-3.55045317875,,,,,,1158.3249999999996,,,,,,,,74.64399999999999,,0.25,0.75,0.25,,,,,,,,,,,,,,,0.682145076
149.0,30.82,0.5,21.19,180.0,2893.5,,45.5,1.9,166.0,,,2.0,,0.41,1.5,89.0,,-2.365516646665,,,,,,,34.238,,,,3.5,16.0,,0.0,1.74,,,,,,,-2.365516646665,,,,,,718.35,,,,,,,,50.97488464,,0.0,0.0,0.0,,,,,,,,,,,,,,,1.012837225
127.2,28.447,0.4,18.828,141.0,3971.4,,82.6,1.43,121.0,,,2.8,,0.5559999999999999,3.2,89.0,,-3.608107515,,,,,,,20.245200000000004,,,,12.62,16.0,,0.0,2.08,,,,,,,-3.580644394,,,,,,795.5799999999998,,,,,,,,58.16861544,,0.0,0.0,0.0,,,,,,,,,,,,,,,0.970811611
113.0,30.18,0.2,16.908,157.0,3188.4,,80.4,1.489,144.0,,,2.4,,1.5679999999999998,2.4,83.0,,-3.10634163375,,,,,,,19.1616,,,,3.8,12.0,,0.0,1.94,,,,,,,-4.482842079,,,,,,982.9,,,,,,,,47.2612096,,0.2,0.0,0.2,,,,,,,,,,,,,,,1.400710637
166.6,28.351,1.0,18.633,244.0,4049.0,,52.0,2.48,220.0,,,1.8,,1.104,2.2,84.0,,-2.80711207,,,,,,,22.0918,,,,0.0,15.0,,0.0,1.5,,,,,,,-3.175867479,,,,,,729.4000000000002,,,,,,,,79.14008000000001,,0.0,0.0,0.0,,,,,,,,,,,,,,,0.959041392
37.333333333333336,62.707,0.3333333333333333,18.211,112.0,617.1306666666667,,84.33333333333333,1.12,96.0,,,3.333333333333333,,0.5566666666666666,0.6666666666666666,93.0,,-2.7265498262500003,,,,,,,29.38366666666667,,,,44.0,7.0,,0.0,2.775,,,,,,,-2.3837202033333336,,,,,,1420.466666666667,,,,,,,,15.669662799999998,,0.0,0.0,0.0,,,,,,,,,,,,,,,0.542825427
144.25,30.82,0.25,10.004,223.0,4491.75,,69.0,2.22,215.0,,,3.0,,0.2025,1.5,89.0,,-2.697157085,,,,,,,18.393500000000003,,,,4.0,16.0,,0.0,1.72,,,,,,,-3.0839744975000003,,,,,,831.4,,,,,,,,93.55175,,0.0,0.0,0.0,,,,,,,,,,,,,,,1.213517757
79.33333333333333,33.492,0.0,16.345,110.0,777.6193333333333,,84.0,1.32,111.0,,,3.333333333333333,,0.5,2.6666666666666665,87.0,,-5.090854955,,,,,,,28.859666666666666,,,,0.0,6.0,,0.0,2.67,,,,,,,-4.979500605,,,,,,1138.0666666666666,,,,,,,,20.0281,,0.0,0.0,0.0,,,,,,,,,,,,,,,0.530199698
84.4,28.351,0.4,18.633,115.0,2291.6574,,85.80000000000003,1.39,119.0,,,3.6,,0.5760000000000001,2.4,87.0,,-4.70384051,,,,,,,28.5234,,,,0.0,15.0,,0.0,2.81,,,,,,,-4.714430789,,,,,,1167.14,,,,,,,,39.56828,,0.0,0.0,0.0,,,,,,,,,,,,,,,0.81756537
125.57142857142856,24.76,0.5714285714285714,12.8,162.0,2674.285714285714,,39.285714285714285,1.606,170.0,,,0.8571428571428571,,1.4842857142857144,6.857142857142858,77.0,,-7.7476133725,,,,,,,17.764142857142858,,,,16.571428571428573,4.0,,0.0,1.955,,,,,,,-7.538741903571428,,,,,,826.1714285714287,,,,,,,,30.83653542857143,,0.5714285714285714,5.142857142857143,0.5714285714285714,,,,,,,,,,,,,,,1.884908594
122.0,28.351,1.0,18.633,136.0,11338.0,,76.0,1.39,141.0,,,2.0,,1.5699999999999998,3.0,84.0,,-6.7497002825,,,,,,,12.422,,,,70.0,23.0,,4.666666666666667,2.1900000000000004,,,,,,,-6.05009656,,,,,,924.6666666666669,,,,,,,,114.02006666666666,,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,,,,,,1.461048092
83.25,30.18,0.0,19.725,102.0,684.406875,,82.375,1.28,107.0,,,3.0,,1.65,3.0,83.0,,-6.805975126250001,,,,,,,25.8975,,,,0.0,5.0,,0.0,2.615,,,,,,,-7.1573416471875015,,,,,,1255.825,,,,,,,,20.36934825,,0.0,0.0,0.0,,,,,,,,,,,,,,,0.914871818
153.85714285714286,30.18,0.4285714285714285,10.004,223.0,2546.0,,51.28571428571429,2.22,215.0,,,1.7142857142857142,,1.29,1.7142857142857142,83.0,,-3.66201565125,,,,,,,15.558857142857144,,,,2.1,5.0,,0.0,1.54,,,,,,,-3.91037185,,,,,,793.6428571428571,,,,,,,,76.55372114285714,,0.0,0.0,0.0,,,,,,,,,,,,,,,1.288472801
148.66666666666666,25.3,1.0,16.53,155.0,11984.666666666668,,76.66666666666666,1.59,141.0,,,2.0,,1.45,3.0,85.0,,-6.482936895,,,,,,,11.02,,,,83.33333333333333,23.0,,4.666666666666667,2.125,,,,,,,-5.694412043333332,,,,,,849.1333333333334,,,,,,,,145.24566666666666,,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,,,,,,1.539327064
37.142857142857146,30.96,0.2857142857142857,16.5,130.0,2041.2114285714283,,80.42857142857143,1.249,139.0,,,3.571428571428572,,0.4942857142857143,2.4285714285714284,93.0,,-5.60188874875,,,,,,,29.692857142857147,,,,32.857142857142854,7.0,,0.0,2.82,,,,,,,-3.9288196953571433,,,,,,1387.2285714285715,,,,,,,,28.42631657142857,,0.2857142857142857,1.4285714285714286,0.2857142857142857,,,,,,,,,,,,,,,0.777426822
0.0,39.611,0.0,23.81,0.0,2.0755,,93.25,0.99,102.0,,,5.0,,0.0,1.0,94.0,,-1.7412473562500002,,,,,,,32.18,,,,0.0,7.0,,0.0,3.5700000000000003,,,,,,,-1.719654156875,,,,,,1573.525,,,,,,,,23.1120524,,0.0,0.0,0.0,,,,,,,,,,,,,,,0.544068044
93.33333333333331,34.202,0.3333333333333333,18.759,152.0,4512.286,,81.66666666666667,1.6,132.0,,,2.6666666666666665,,0.4133333333333333,1.3333333333333333,87.0,,-2.503448733707,,,,,,,29.66433333333333,,,,0.0,26.0,,4.666666666666667,2.72,,,,,,,-3.254563124138,,,,,,1211.6,,,,,,,,77.5296,,0.3333333333333333,0.0,0.3333333333333333,,,,,,,,,,,,,,,1.053078443
109.0,28.351,0.5,18.633,115.0,3843.5,,86.0,1.39,119.0,,,3.5,,0.72,2.5,88.0,,-4.374052916875,,,,,,,20.9815,,,,0.0,15.0,,0.0,2.38,,,,,,,-4.374052916875,,,,,,973.29,,,,,,,,53.4933,,0.0,0.0,0.0,,,,,,,,,,,,,,,0.685741739
167.5,25.3,1.0,16.53,180.0,3832.5,,43.5,1.9,166.0,,,1.5,,1.04,2.0,85.0,,-2.688801861665,,,,,,,31.908,,,,11.65,15.0,,0.0,1.49,,,,,,,-2.688801861665,,,,,,664.75,,,,,,,,72.37488464,,0.0,0.0,0.0,,,,,,,,,,,,,,,1.295127085
51.66666666666666,30.502,0.3333333333333333,14.632,155.0,2438.809333333333,,89.33333333333331,1.62,139.0,,,4.0,,0.4133333333333333,2.0,94.0,,-2.8727404225,,,,,,,20.750666666666667,,,,6.0,14.0,,0.0,2.56,,,,,,,-2.509971533333333,,,,,,1070.2666666666669,,,,,,,,63.20533333333334,,0.0,0.0,0.0,,,,,,,,,,,,,,,1.738939031
122.0,54.934,0.5,35.117,180.0,484.7145,,44.5,1.9,166.0,,,2.0,,0.41,1.5,87.0,,-3.008516644165,,,,,,,41.2015,,,,1.65,6.0,,0.0,2.185,,,,,,,-3.008516644165,,,,,,904.85,,,,,,,,19.49458464,,0.0,0.0,0.0,,,,,,,,,,,,,,,0.790285164
87.66666666666666,54.934,0.3333333333333333,35.117,135.0,6417.619333333334,,75.0,1.37,162.0,,,2.6666666666666665,,0.6033333333333334,3.333333333333333,87.0,,-8.857796262499997,,,,,,,23.41133333333333,,,,53.66666666666666,20.0,,4.666666666666667,2.9,,,,,,,-7.49079481,,,,,,1132.6,,,,,,,,71.94626666666667,,0.3333333333333333,2.0,0.3333333333333333,,,,,,,,,,,,,,,1.05422991
83.0,27.96,0.0,18.6,140.0,1561.07175,,87.75,1.6,138.0,,,4.0,,0.0,2.0,90.0,,-3.949047205835,,,,,,,30.98775,,,,4.0,16.0,,0.0,2.77,,,,,,,-4.3529195554175,,,,,,1202.725,,,,,,,,43.89955,,0.0,0.0,0.0,,,,,,,,,,,,,,,0.991226076
49.77777777777778,39.611,0.0,23.81,64.0,1.8256666666666668,,88.55555555555556,0.99,102.0,,,4.222222222222221,,0.0,1.7777777777777777,94.0,,-3.27061283,,,,,,,32.60433333333333,,,,0.0,7.0,,0.0,3.3,,,,,,,-4.096267871666667,,,,,,1299.9444444444443,,,,,,,,20.322422222222222,,0.0,0.0,0.0,,,,,,,,,,,,,,,0.496929648
95.0,37.48,0.3333333333333333,16.908,157.0,2884.286,,81.33333333333333,1.489,144.0,,,2.6666666666666665,,0.4133333333333333,1.3333333333333333,87.0,,-2.784483065,,,,,,,29.04733333333333,,,,6.333333333333332,12.0,,0.0,2.565,,,,,,,-3.441919345,,,,,,1165.1666666666667,,,,,,,,48.1366,,0.3333333333333333,0.0,0.3333333333333333,,,,,,,,,,,,,,,1.006893708
110.33333333333334,30.651,0.3333333333333333,16.18,125.0,3931.333333333333,,77.0,1.27,132.0,,,2.6666666666666665,,0.59,2.6666666666666665,88.0,,-6.191350539375,,,,,,,20.946666666666665,,,,27.33333333333333,8.0,,0.0,2.205,,,,,,,-5.4933059325,,,,,,919.4866666666668,,,,,,,,39.99166666666665,,0.3333333333333333,1.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,1.450864692
34.75,27.16,0.25,16.461,139.0,4910.0,,83.75,1.362,154.0,,,3.75,,0.4425,2.25,95.0,,-6.21456655375,,,,,,,20.46525,,,,5.0,17.0,,0.0,2.56,,,,,,,-3.898795945625,,,,,,1026.15,,,,,,,,83.91799999999998,,0.25,1.25,0.25,,,,,,,,,,,,,,,0.7267272090000001
