BCCmagmom_arithmetic_average,NdUnfilled_arithmetic_average,AtomicRadii_min_value,num_electron,BCCmagmom_composition_average,GSmagmom_composition_average,NdUnfilled_composition_average,heusler type_0,NUnfilled_composition_average,heusler type_2,MendeleevNumber_composition_average,Group_composition_average,Column_composition_average,phi_composition_average,NUnfilled_arithmetic_average,Group_min_value,BCCenergy_pa_composition_average,Electronegativity_arithmetic_average,ElectricalConductivity_composition_average,Electronegativity_composition_average,Column_min_value,ElectronAffinity_composition_average,GSenergy_pa_min_value,GSenergy_pa_max_value,IsBCC_composition_average,MendeleevNumber_arithmetic_average,valence_composition_average,Polarizability_composition_average,ThermalConductivity_composition_average,ICSDVolume_min_value,phi_difference,GSenergy_pa_composition_average,n_ws^third_composition_average,NdValence_arithmetic_average,ShearModulus_composition_average,Group_arithmetic_average,Polarizability_arithmetic_average,valence_difference,Density_composition_average,phi_arithmetic_average,ShearModulus_arithmetic_average,IsBCC_arithmetic_average,phi_max_value,BulkModulus_composition_average,ElectronAffinity_difference,NUnfilled_max_value,MendeleevNumber_min_value,target
0.1449747,1.3333333333333333,1.246,23,0.1449747,0.1984649,1.3333333333333333,0.0,3.0,0.0,66.66666666666667,11.0,11.0,4.916666666666667,3.0,,-5.414682796666668,,15.433333333333335,,,117.33333333333334,,-7.25364552,,66.66666666666667,,7.486666666666666,102.43333333333334,,,,1.5833333333333333,,,,7.486666666666666,3.0,,,,,,,,,,0.0
0.1449747,1.3333333333333333,1.246,24,0.1449747,0.1984649,1.3333333333333333,0.0,2.6666666666666665,0.0,68.0,11.333333333333336,11.333333333333336,5.133333333333333,2.6666666666666665,,-5.5213623133333325,,13.8,,,102.66666666666669,,-7.25364552,,68.0,,6.569999999999999,96.9,,,,1.65,,,,6.569999999999999,3.0,,,,,,,,,,0.02
0.0215224,3.333333333333333,1.246,17,0.0215224,0.1984724111111111,3.333333333333333,0.0,5.0,0.0,59.0,9.0,9.0,4.4,5.0,,-5.583531426666666,,18.3,,,58.66666666666666,,-5.54632457,,59.0,,9.4,116.53333333333332,,,,1.5533333333333337,,,,9.4,1.0,,,,,,,,,,191.99
0.0215224,3.333333333333333,1.246,17,0.0215224,0.1984724111111111,3.333333333333333,0.0,5.0,0.0,59.33333333333333,9.0,9.0,4.366666666666666,5.0,,-5.359599303333333,,6.333333333333332,,,53.33333333333333,,-5.54632457,,59.33333333333333,,9.84,51.06666666666666,,,,1.5266666666666668,,,,9.84,1.0,,,,,,,,,,197.6
0.0215224,3.333333333333333,1.246,17,0.0215224,0.1984724111111111,3.333333333333333,0.0,5.0,0.0,59.66666666666666,9.0,9.0,4.3,5.0,,-5.251437423333333,,6.866666666666665,,,53.33333333333333,,-5.54632457,,59.66666666666666,,10.35,64.73333333333333,,,,1.48,,,,10.35,1.0,,,,,,,,,,172.03
0.0215224,3.333333333333333,1.246,18,0.0215224,0.1984724111111111,3.333333333333333,0.0,4.666666666666666,0.0,60.66666666666666,9.333333333333334,9.333333333333334,4.566666666666666,4.666666666666666,,-6.000805846666666,,5.733466666666667,,,88.19999999999997,,-5.54632457,,60.66666666666666,,8.976666666666668,86.86666666666667,,,,1.59,,,,8.976666666666668,1.0,,,,,,,,,,0.0
0.0215224,3.333333333333333,1.246,18,0.0215224,0.1984724111111111,3.333333333333333,0.0,4.666666666666666,0.0,61.0,9.333333333333334,9.333333333333334,4.516666666666667,4.666666666666666,,-5.792924013333333,,5.733334333333333,,,83.66666666666666,,-5.54632457,,61.0,,9.08,57.5,,,,1.5466666666666669,,,,9.08,1.0,,,,,,,,,,0.0
0.0215224,3.333333333333333,1.246,18,0.0215224,0.1984724111111111,3.333333333333333,0.0,4.666666666666666,0.0,61.33333333333333,9.333333333333334,9.333333333333334,4.383333333333334,4.666666666666666,,-5.665110863333332,,8.633333333333333,,,84.0,,-5.54632457,,61.33333333333333,,9.486666666666666,59.73333333333333,,,,1.5033333333333334,,,,9.486666666666666,1.0,,,,,,,,,,0.0
0.0215224,3.333333333333333,1.246,19,0.0215224,0.1984724111111111,3.333333333333333,0.0,4.333333333333333,0.0,63.0,9.666666666666668,9.666666666666668,4.466666666666667,4.333333333333333,,-5.663440759999999,,6.6,,,77.33333333333333,,-5.54632457,,63.0,,9.333333333333332,45.63333333333333,,,,1.51,,,,9.333333333333332,2.0,,,,,,,,,,0.0
0.0215224,3.0,1.246,18,0.0215224,0.1984649,3.0,0.0,4.666666666666667,0.0,60.0,9.333333333333332,9.333333333333332,4.550000000000002,4.666666666666667,,-6.009528953333333,,18.766666666666666,,,68.66666666666667,,-5.54632457,,60.0,,8.666666666666668,119.46666666666668,,,,1.5933333333333333,,,,8.666666666666668,2.0,,,,,,,,,,0.0
0.0215224,3.0,1.246,18,0.0215224,0.1984649,3.0,0.0,4.666666666666667,0.0,60.66666666666666,9.333333333333332,9.333333333333332,4.45,4.666666666666667,,-5.677434949999999,,7.333333333333332,,,63.33333333333334,,-5.54632457,,60.66666666666666,,9.616666666666667,67.66666666666667,,,,1.5199999999999998,,,,9.616666666666667,2.0,,,,,,,,,,0.0
0.0215224,3.0,1.246,19,0.0215224,0.1984649,3.0,0.0,4.333333333333333,0.0,62.0,9.666666666666668,9.666666666666668,4.666666666666667,4.333333333333333,,-6.218921539999998,,6.200000999999999,,,93.66666666666669,,-5.54632457,,62.0,,8.346666666666668,60.43333333333334,,,,1.586666666666667,,,,8.346666666666668,2.0,,,,,,,,,,211.74
0.0215224,3.0,1.246,20,0.0215224,0.1984649,3.0,0.0,4.0,0.0,63.66666666666666,10.0,10.0,4.75,4.0,,-6.197787906666666,,7.466666666666666,,,79.33333333333334,,-5.54632457,,63.66666666666666,,7.836666666666668,57.13333333333334,,,,1.61,,,,7.836666666666668,2.0,,,,,,,,,,417.8
0.0215224,2.333333333333333,1.246,19,0.0215224,0.1984649,2.333333333333333,0.0,4.333333333333333,0.0,61.0,9.666666666666668,9.666666666666668,4.683333333333334,4.333333333333333,,-6.198044583333332,,20.066666666666677,,,73.33333333333333,,-5.54632457,,61.0,,8.399999999999999,140.46666666666667,,,,1.6233333333333335,,,,8.399999999999999,3.0,,,,,,,,,,218.59
0.0215224,2.333333333333333,1.246,19,0.0215224,0.1984649,2.333333333333333,0.0,4.333333333333333,0.0,61.33333333333333,9.666666666666668,9.666666666666668,4.65,4.333333333333333,,-5.97411246,,8.1,,,68.0,,-5.54632457,,61.33333333333333,,8.84,75.0,,,,1.596666666666667,,,,8.84,3.0,,,,,,,,,,219.36
0.0215224,2.333333333333333,1.246,19,0.0215224,0.1984649,2.333333333333333,0.0,4.333333333333333,0.0,61.66666666666666,9.666666666666668,9.666666666666668,4.583333333333333,4.333333333333333,,-5.86595058,,8.633333333333333,,,68.0,,-5.54632457,,61.66666666666666,,9.35,88.66666666666669,,,,1.55,,,,9.35,3.0,,,,,,,,,,639.23
0.0215224,2.333333333333333,1.246,20,0.0215224,0.1984649,2.333333333333333,0.0,4.0,0.0,62.66666666666666,10.0,10.0,4.85,4.0,,-6.615319003333332,,7.500133333333332,,,102.86666666666666,,-5.54632457,,62.66666666666666,,7.9766666666666675,110.8,,,,1.66,,,,7.9766666666666675,3.0,,,,,,,,,,460.85
0.0215224,2.333333333333333,1.246,21,0.0215224,0.1984649,2.333333333333333,0.0,3.6666666666666665,0.0,64.33333333333333,10.333333333333334,10.333333333333334,5.133333333333333,3.6666666666666665,,-6.5423276066666665,,7.5,,,82.23333333333333,,-5.54632457,,64.33333333333333,,7.343333333333333,61.545,,,,1.71,,,,7.343333333333333,3.0,,,,,,,,,,694.79
0.0215224,2.333333333333333,1.246,21,0.0215224,0.1984649,2.333333333333333,0.0,3.6666666666666665,0.0,64.66666666666666,10.333333333333334,10.333333333333334,4.883333333333333,3.6666666666666665,,-6.3863035366666665,,8.766666666666666,,,84.0,,-5.54632457,,64.66666666666666,,7.5699999999999985,78.13333333333334,,,,1.64,,,,7.5699999999999985,3.0,,,,,,,,,,626.96
0.0215224,2.333333333333333,1.246,21,0.0215224,0.1984649,2.333333333333333,0.0,3.6666666666666665,0.0,65.0,10.333333333333334,10.333333333333334,4.75,3.6666666666666665,,-6.277953916666666,,8.366666666666667,,,92.0,,-5.54632457,,65.0,,8.333333333333332,69.56666666666666,,,,1.58,,,,8.333333333333332,3.0,,,,,,,,,,553.69
0.2943800333333333,2.333333333333333,1.24,20,0.2943800333333333,0.1985682735632183,2.333333333333333,0.0,4.0,0.0,62.33333333333333,10.0,10.0,4.583333333333333,4.0,,-5.762646853333332,,5.633333333333333,,,46.66666666666666,,-5.54632457,,62.33333333333333,,8.106666666666667,46.37333333333334,,,,1.5566666666666669,,,,8.106666666666667,4.0,,,,,,,,,,683.92
0.2943800333333333,2.333333333333333,1.24,20,0.2943800333333333,0.1985682735632183,2.333333333333333,0.0,4.0,0.0,62.66666666666666,10.0,10.0,4.516666666666667,4.0,,-5.654484973333332,,6.166666666666666,,,46.66666666666666,,-5.54632457,,62.66666666666666,,8.616666666666667,60.040000000000006,,,,1.51,,,,8.616666666666667,4.0,,,,,,,,,,667.23
0.2943800333333333,2.333333333333333,1.24,21,0.2943800333333333,0.1985682735632183,2.333333333333333,0.0,3.666666666666667,0.0,64.33333333333333,10.333333333333334,10.333333333333334,4.6000000000000005,3.666666666666667,,-6.068158413333332,,7.933333333333334,,,77.33333333333334,,-5.54632457,,64.33333333333333,,7.753333333333334,55.040000000000006,,,,1.5333333333333334,,,,7.753333333333334,4.0,,,,,,,,,,605.62
0.2943800333333333,2.333333333333333,1.24,22,0.2943800333333333,0.1985682735632183,2.333333333333333,0.0,3.333333333333333,0.0,65.33333333333333,10.666666666666668,10.666666666666668,5.066666666666666,3.333333333333333,,-6.330862000000001,,5.033333333333333,,,60.90000000000001,,-5.54632457,,65.33333333333333,,6.61,32.91833333333334,,,,1.67,,,,6.61,4.0,,,,,,,,,,909.94
0.2943800333333333,2.333333333333333,1.24,22,0.2943800333333333,0.1985682735632183,2.333333333333333,0.0,3.333333333333333,0.0,65.66666666666666,10.666666666666668,10.666666666666668,4.816666666666666,3.333333333333333,,-6.17483793,,6.3,,,62.66666666666667,,-5.54632457,,65.66666666666666,,6.836666666666668,49.50666666666668,,,,1.6,,,,6.836666666666668,4.0,,,,,,,,,,828.55
0.2943800333333333,2.333333333333333,1.24,22,0.2943800333333333,0.1985682735632183,2.333333333333333,0.0,3.333333333333333,0.0,66.0,10.666666666666668,10.666666666666668,4.683333333333334,3.333333333333333,,-6.06648831,,5.9,,,70.66666666666666,,-5.54632457,,66.0,,7.6,40.94000000000001,,,,1.54,,,,7.6,4.0,,,,,,,,,,718.83
0.7250766666666667,2.0,1.241,21,0.7250766666666667,0.9020191666666668,2.0,0.0,3.666666666666667,0.0,63.66666666666666,10.333333333333332,10.333333333333332,4.676666666666667,3.666666666666667,,-5.459509506666668,,9.733333333333333,,,54.66666666666666,,-5.54632457,,63.66666666666666,,8.283333333333333,84.16666666666667,,,,1.5633333333333332,,,,8.283333333333333,3.0,,,,,,,,,,555.88
0.7250766666666667,2.0,1.241,22,0.7250766666666667,0.9020191666666668,2.0,0.0,3.333333333333333,0.0,64.66666666666666,10.666666666666668,10.666666666666668,4.943333333333333,3.333333333333333,,-6.20887793,,8.600133333333334,,,89.53333333333332,,-5.54632457,,64.66666666666666,,6.91,106.3,,,,1.6733333333333331,,,,6.91,3.0,,,,,,,,,,767.94
0.7250766666666667,2.0,1.241,22,0.7250766666666667,0.9020191666666668,2.0,0.0,3.333333333333333,0.0,65.0,10.666666666666668,10.666666666666668,4.8933333333333335,3.333333333333333,,-6.000996096666666,,8.600000999999999,,,85.0,,-5.54632457,,65.0,,7.013333333333333,76.93333333333334,,,,1.63,,,,7.013333333333333,3.0,,,,,,,,,,756.62
0.7250766666666667,2.0,1.241,22,0.7250766666666667,0.9020191666666668,2.0,0.0,3.333333333333333,0.0,65.33333333333333,10.666666666666668,10.666666666666668,4.760000000000002,3.333333333333333,,-5.873182946666668,,11.5,,,85.33333333333334,,-5.54632457,,65.33333333333333,,7.42,79.16666666666667,,,,1.586666666666667,,,,7.42,3.0,,,,,,,,,,645.83
0.0322836,1.0,1.246,23,0.0430448,0.3969298000000001,1.3333333333333333,0.0,3.0,0.0,65.33333333333333,11.0,11.0,4.833333333333333,3.5,,-4.618889613333334,,10.333333333333332,,,83.66666666666667,,-5.54632457,,67.5,,7.24,74.0,,,,1.6033333333333335,,,,7.459999999999999,0.0,,,,,,,,,,0.0
0.0322836,1.0,1.246,23,0.0430448,0.3969298000000001,1.3333333333333333,0.0,3.0,0.0,65.66666666666666,11.0,11.0,4.766666666666667,3.5,,-4.510727733333333,,10.866666666666664,,,83.66666666666667,,-5.54632457,,68.0,,7.75,87.66666666666669,,,,1.5566666666666666,,,,8.225,0.0,,,,,,,,,,0.0
0.0322836,1.0,1.246,24,0.0430448,0.3969298000000001,1.3333333333333333,0.0,2.6666666666666665,0.0,67.33333333333333,11.333333333333336,11.333333333333336,4.8500000000000005,3.0,,-4.924401173333333,,12.633333333333333,,,114.33333333333334,,-5.54632457,,70.5,,6.886666666666668,82.66666666666667,,,,1.58,,,,6.93,1.0,,,,,,,,,,0.02
0.0322836,1.0,1.246,25,0.0430448,0.3969298000000001,1.3333333333333333,0.0,2.333333333333333,0.0,68.33333333333333,11.666666666666668,11.666666666666668,5.316666666666666,2.5,,-5.18710476,,9.733333333333333,,,97.9,,-5.54632457,,72.0,,5.743333333333332,60.545,,,,1.7166666666666668,,,,5.215,2.0,,,,,,,,,,0.0
0.0322836,1.0,1.246,25,0.0430448,0.3969298000000001,1.3333333333333333,0.0,2.333333333333333,0.0,68.66666666666666,11.666666666666668,11.666666666666668,5.066666666666666,2.5,,-5.03108069,,11.0,,,99.66666666666669,,-5.54632457,,72.5,,5.97,77.13333333333334,,,,1.6466666666666667,,,,5.555,2.0,,,,,,,,,,0.0
0.0322836,1.0,1.246,25,0.0430448,0.3969298000000001,1.3333333333333333,0.0,2.333333333333333,0.0,69.0,11.666666666666668,11.666666666666668,4.933333333333334,2.5,,-4.92273107,,10.6,,,107.66666666666666,,-5.54632457,,73.0,,6.7333333333333325,68.56666666666666,,,,1.586666666666667,,,,6.699999999999998,2.0,,,,,,,,,,0.0
0.0,5.666666666666666,1.4480000000000002,13,0.0,8.808333333325e-06,6.5,0.0,7.75,1.0,35.0,5.75,5.75,3.5500000000000003,7.333333333333332,,-5.6648388875,,2.25,,,21.3,,-6.28551309,,43.0,,14.9625,33.775,,,,1.3075,,,,14.016666666666667,1.0,,,,,,,,,,151.86
0.0,5.666666666666666,1.32,14,0.0,8.808333333325e-06,6.5,0.0,7.5,1.0,35.75,6.0,6.0,3.75,6.999999999999999,,-6.226865205,,1.4001,,,47.45,,-6.28551309,,44.0,,13.9325,50.375,,,,1.39,,,,12.643333333333334,1.0,,,,,,,,,,160.74
0.0,5.666666666666666,1.4480000000000002,14,0.0,8.808333333325e-06,6.5,0.0,7.5,1.0,36.25,6.0,6.0,3.6125,6.999999999999999,,-5.9750939675,,3.575,,,44.3,,-6.28551309,,44.66666666666667,,14.315,30.025,,,,1.3250000000000002,,,,13.153333333333334,1.0,,,,,,,,,,167.98
0.0,5.666666666666666,1.28,15,0.0,8.808333333325e-06,6.5,0.0,7.25,1.0,37.0,6.25,6.25,3.9625,6.666666666666666,,-6.1721216575,,1.4,,,31.975,,-6.28551309,,45.66666666666667,,13.4575,13.43375,,,,1.4275000000000002,,,,12.010000000000002,2.0,,,,,,,,,,101.86
0.0,5.666666666666666,1.39,15,0.0,8.808333333325e-06,6.5,0.0,7.25,1.0,37.25,6.25,6.25,3.775,6.666666666666666,,-6.055103605,,2.35,,,33.3,,-6.28551309,,46.0,,13.6275,25.875,,,,1.375,,,,12.236666666666668,2.0,,,,,,,,,,63.04
0.0,3.0,1.28,23,0.0,3.175e-06,4.5,0.0,5.25,1.0,43.5,8.25,8.25,4.0375,4.0,,-4.546077505,,4.975,,,26.975,,-6.28551309,,54.33333333333334,,8.353333333325,36.95875,,,,1.3775,,,,5.204444444433333,3.0,,,,,,,,,,0.0
0.0215224,3.333333333333333,1.246,21,0.0161418,0.1488599416666666,4.5,0.0,5.75,1.0,55.0,7.75,7.75,4.25,5.0,,-6.1029655975,,14.375,,,49.0,,-7.77522712,,59.0,,10.7,92.875,,,,1.545,,,,9.4,1.0,,,,,,,,,,0.0
0.0,2.333333333333333,1.321,27,0.0,0.0,3.5,0.0,4.25,1.0,61.25,9.25,9.25,4.35,3.333333333333333,,-5.8126442175,,7.175,,,44.25,,-8.93926069,,66.33333333333334,,5.823333333325,56.85,,,,1.5099999999999998,,,,3.6311111111,3.0,,,,,,,,,,98.36
0.0,1.6666666666666667,1.249,28,0.0,0.0,2.5,0.0,4.0,1.0,61.25,9.5,9.5,4.825,3.333333333333333,,-6.83388466,,19.125,,,79.5,,-9.50571654,,65.33333333333333,,8.245000000000001,147.15875,,,,1.645,,,,7.126666666666668,4.0,,,,,,,,,,41.84
0.0,1.6666666666666667,1.249,29,0.0,0.0,2.5,0.0,3.75,1.0,62.5,9.75,9.75,4.7375,3.0,,-6.212435715,,8.175,,,49.925,,-9.50571654,,67.0,,5.253333333325,75.90875,,,,1.6075,,,,3.137777777766667,4.0,,,,,,,,,,63.29
0.2943800333333333,2.333333333333333,1.24,29,0.42542825,0.1490037353448275,3.0,0.0,3.75,1.0,62.0,9.75,9.75,4.9125000000000005,3.333333333333333,,-6.96574919,,3.9,,,45.675,,-9.02056525034,,65.33333333333333,,7.3075,26.64375,,,,1.6550000000000002,,,,6.61,4.0,,,,,,,,,,254.94
0.2728576333333333,1.6666666666666667,1.24,31,0.40928645,0.0001550603448275,2.5,0.0,3.25,1.0,64.5,10.25,10.25,4.35,2.666666666666667,,-5.6969570375,,5.125,,,25.25,,-9.02056525034,,68.66666666666666,,4.895833333325,38.985,,,,1.45,,,,3.3944444444333333,5.0,,,,,,,,,,881.13
0.7035542666666667,1.3333333333333333,1.241,32,1.0553313999999998,1.0553313999999998,2.0,0.0,3.0,1.0,64.5,10.5,10.5,4.6275,2.6666666666666665,,-5.5016062775,,9.82500075,,,42.0,,-8.28548436,,67.66666666666666,,4.205833333325,84.07499999999997,,,,1.5575,,,,2.807777777766667,4.0,,,,,,,,,,781.33
0.7035542666666667,1.3333333333333333,1.241,33,1.0553313999999998,1.0553313999999998,2.0,0.0,2.75,1.0,65.75,10.75,10.75,4.69,2.333333333333333,,-5.4857560525,,10.775,,,31.25,,-8.28548436,,69.33333333333333,,3.823333333325,81.6,,,,1.5750000000000002,,,,2.297777777766667,4.0,,,,,,,,,,784.98
0.5828681333333333,1.6666666666666663,1.246,31,0.8581603999999999,0.923084275,2.0,0.0,3.25,1.0,62.75,10.25,10.25,4.875,3.333333333333333,,-5.594425735,,13.05,,,70.0,,-7.080389145,,64.33333333333333,,7.48,82.825,,,,1.64,,,,7.473333333333333,0.0,,,,,,,,,,550.35
0.5828681333333333,1.6666666666666663,1.246,31,0.8581603999999999,0.923084275,2.0,0.0,3.25,1.0,63.0,10.25,10.25,4.824999999999998,3.333333333333333,,-5.513304325,,13.45,,,70.0,,-7.080389145,,64.66666666666666,,7.862500000000002,93.075,,,,1.605,,,,7.983333333333332,0.0,,,,,,,,,,511.2
0.5828681333333333,1.6666666666666663,1.246,32,0.8581603999999999,0.923084275,2.0,0.0,3.0,1.0,64.0,10.5,10.5,4.9875,3.0,,-5.9194192675,,12.60000075,,,92.75,,-7.080389145,,66.0,,6.91,87.64999999999998,,,,1.655,,,,6.713333333333333,1.0,,,,,,,,,,486.69
0.5828681333333333,1.6666666666666663,1.246,32,0.8581603999999999,0.923084275,2.0,0.0,3.0,1.0,64.25,10.5,10.5,4.887499999999998,3.0,,-5.823559405,,14.775,,,93.0,,-7.080389145,,66.33333333333333,,7.215,89.32499999999997,,,,1.6225,,,,7.119999999999999,1.0,,,,,,,,,,445.48
0.5613457333333333,1.0,1.253,32,0.8420186,0.7742356,1.5,0.0,3.0,1.0,63.75,10.5,10.5,4.637499999999998,3.0,,-5.064241385,,24.975,,,71.825,,-7.080389145,,65.66666666666666,,7.699999999999998,170.65,,,,1.535,,,,7.7666666666666675,1.0,,,,,,,,,,475.53
0.5613457333333333,1.0,1.253,33,0.8420186,0.7742356,1.5,0.0,2.75,1.0,64.5,10.75,10.75,4.8375,2.6666666666666665,,-5.6262677025,,24.1251,,,97.975,,-7.080389145,,66.66666666666666,,6.67,187.25,,,,1.6175,,,,6.3933333333333335,2.0,,,,,,,,,,463.9
0.0,0.0,1.278,38,0.0,0.0,0.0,0.0,1.5,1.0,68.75,12.0,12.0,4.425,1.6666666666666663,,-3.3362191125000003,,34.575100000000006,,,92.55,,-3.68065482,,70.33333333333333,,3.003333333325,266.5,,,,1.44,,,,1.954444444433333,2.0,,,,,,,,,,0.0
0.0,0.0,1.278,38,0.0,0.0,0.0,0.0,1.5,1.0,69.0,12.0,12.0,4.3875,1.6666666666666663,,-3.1803077375,,34.57500075,,,89.15,,-3.68065482,,70.66666666666666,,3.080833333325,244.475,,,,1.4075,,,,2.057777777766667,2.0,,,,,,,,,,0.0
0.0,0.0,1.278,39,0.0,0.0,0.0,0.0,1.25,1.0,70.5,12.25,12.25,4.35,1.3333333333333333,,-3.0831952975,,35.225,,,84.4,,-3.68065482,,72.66666666666666,,3.270833333325,235.575,,,,1.38,,,,2.3111111111,3.0,,,,,,,,,,0.0
0.0,4.333333333333333,1.249,18,0.0,1.126666666665e-05,5.25,0.0,6.5,1.0,53.75,7.0,7.0,4.1,5.999999999999999,,-7.180567310000002,,5.45,,,56.25,,-7.77522712,,57.33333333333333,,11.965,51.025,,,,1.5025,,,,11.086666666666664,2.0,,,,,,,,,,0.0
0.0,4.333333333333333,1.249,19,0.0,1.126666666665e-05,5.25,0.0,6.25,1.0,55.0,7.25,7.25,4.1625,5.666666666666666,,-7.1793147325,,3.925,,,51.25,,-7.77522712,,59.0,,11.85,40.45,,,,1.5074999999999998,,,,10.933333333333332,2.0,,,,,,,,,,137.85
0.5613457333333333,3.6666666666666665,1.253,20,0.4210093,0.3871290666666667,4.75,0.0,6.0,1.0,54.75,7.5,7.5,4.15,5.333333333333333,,-6.2391319775000005,,6.624999999999999,,,34.75,,-7.77522712,,58.66666666666666,,11.5875,56.35,,,,1.49,,,,10.583333333333332,1.0,,,,,,,,,,289.62
0.0,4.0,1.249,20,0.0,0.0,4.75,0.0,6.0,1.0,54.75,7.5,7.5,4.4625,5.666666666666668,,-8.0713348375,,3.9751,,,74.4,,-8.93926069,,57.66666666666666,,10.4825,75.775,,,,1.6275,,,,9.843333333333334,2.0,,,,,,,,,,0.06
0.0,4.0,1.249,20,0.0,0.0,4.75,0.0,6.0,1.0,55.0,7.5,7.5,4.425,5.666666666666668,,-7.9154234625,,3.97500075,,,71.0,,-8.93926069,,58.0,,10.56,53.75,,,,1.595,,,,9.946666666666667,2.0,,,,,,,,,,354.0
0.0,4.0,1.249,21,0.0,0.0,4.75,0.0,5.75,1.0,56.5,7.75,7.75,4.3875,5.333333333333334,,-7.8183110225,,4.625,,,66.25,,-8.93926069,,60.0,,10.75,44.85,,,,1.5675,,,,10.2,1.0,,,,,,,,,,448.08
0.2728576333333333,4.0,1.24,20,0.204643225,7.753017241375e-05,4.75,0.0,6.0,1.0,54.25,7.5,7.5,4.2875,5.666666666666668,,-7.5997798175,,11.55,,,36.25,,-8.93926069,,57.0,,10.25,76.555,,,,1.5699999999999998,,,,9.533333333333337,4.0,,,,,,,,,,357.29
0.2728576333333333,4.0,1.24,20,0.204643225,7.753017241375e-05,4.75,0.0,6.0,1.0,54.75,7.5,7.5,4.2125,5.666666666666668,,-7.350709315,,2.975,,,32.25,,-8.93926069,,57.66666666666666,,10.9625,37.705,,,,1.515,,,,10.483333333333334,4.0,,,,,,,,,,485.13
0.2728576333333333,4.0,1.24,21,0.204643225,7.753017241375e-05,4.75,0.0,5.75,1.0,55.5,7.75,7.75,4.4125,5.333333333333333,,-7.9127356325,,2.1251,,,58.4,,-8.93926069,,58.66666666666666,,9.9325,54.305,,,,1.5975,,,,9.11,3.0,,,,,,,,,,0.17
0.2728576333333333,4.0,1.24,21,0.204643225,7.753017241375e-05,4.75,0.0,5.75,1.0,56.0,7.75,7.75,4.275,5.333333333333333,,-7.6609643950000015,,4.3,,,55.25,,-8.93926069,,59.33333333333333,,10.315,33.955,,,,1.5325,,,,9.62,3.0,,,,,,,,,,460.79
0.7035542666666667,3.666666666666667,1.241,21,0.5276656999999999,0.5276656999999999,4.5,0.0,5.75,1.0,55.0,7.75,7.75,4.4075,5.333333333333334,,-7.4535482175,,14.225,,,42.25,,-8.93926069,,58.0,,10.0,94.65,,,,1.61,,,,9.2,3.0,,,,,,,,,,521.99
0.7035542666666667,3.666666666666667,1.241,21,0.5276656999999999,0.5276656999999999,4.5,0.0,5.75,1.0,55.25,7.75,7.75,4.3825,5.333333333333334,,-7.285599125,,5.25,,,38.25,,-8.93926069,,58.33333333333333,,10.33,45.55,,,,1.59,,,,9.64,3.0,,,,,,,,,,511.93
0.7035542666666667,3.666666666666667,1.241,22,0.5276656999999999,0.5276656999999999,4.5,0.0,5.5,1.0,56.25,8.0,8.0,4.5325,5.0,,-7.7665040325,,4.8001,,,64.4,,-8.93926069,,59.66666666666666,,9.6825,72.4,,,,1.6375,,,,8.776666666666667,2.0,,,,,,,,,,381.04
0.5613457333333333,3.333333333333333,1.253,22,0.4210093,0.3871178,4.25,0.0,5.5,1.0,56.25,8.0,8.0,4.375,5.0,,-6.8781282675,,7.324999999999998,,,49.75,,-8.93926069,,59.66666666666666,,10.4875,60.75,,,,1.5499999999999998,,,,9.85,2.0,,,,,,,,,,318.75
0.2728576333333333,3.333333333333333,1.24,22,0.204643225,7.753017241375e-05,3.75,0.0,5.5,1.0,55.75,8.0,8.0,4.4875,5.333333333333334,,-7.8825532625,,13.5,,,43.25,,-9.50571654,,58.0,,9.85,108.055,,,,1.615,,,,9.266666666666666,4.0,,,,,,,,,,374.22
0.2728576333333333,3.333333333333333,1.24,22,0.204643225,7.753017241375e-05,3.75,0.0,5.5,1.0,56.25,8.0,8.0,4.4125,5.333333333333334,,-7.6334827600000015,,4.925,,,39.25,,-9.50571654,,58.66666666666666,,10.5625,69.205,,,,1.56,,,,10.216666666666669,4.0,,,,,,,,,,536.35
0.2728576333333333,3.333333333333333,1.24,23,0.204643225,7.753017241375e-05,3.75,0.0,5.25,1.0,57.0,8.25,8.25,4.6125,5.0,,-8.1955090775,,4.0751,,,65.4,,-9.50571654,,59.66666666666666,,9.5325,85.805,,,,1.6425,,,,8.843333333333334,3.0,,,,,,,,,,232.21
0.7035542666666667,3.0,1.241,23,0.5276656999999999,0.5276656999999999,3.5,0.0,5.25,1.0,56.75,8.25,8.25,4.5825,5.0,,-7.56837257,,7.2,,,45.25,,-9.50571654,,59.33333333333333,,9.93,77.05000000000003,,,,1.6350000000000002,,,,9.373333333333331,3.0,,,,,,,,,,188.23
0.7035542666666667,3.0,1.241,24,0.5276656999999999,0.5276656999999999,3.5,0.0,5.0,1.0,58.0,8.5,8.5,4.695,4.666666666666666,,-7.8933661025,,6.75000075,,,68.0,,-9.50571654,,61.0,,9.36,81.875,,,,1.65,,,,8.613333333333333,2.0,,,,,,,,,,3.03
0.7035542666666667,3.0,1.241,25,0.5276656999999999,0.5276656999999999,3.5,0.0,4.75,1.0,59.25,8.75,8.75,4.7575,4.333333333333333,,-7.8775158775,,7.7,,,57.25,,-9.50571654,,62.66666666666666,,8.977500000000003,79.4,,,,1.6675,,,,8.103333333333332,1.0,,,,,,,,,,196.17
